timestamp,voltage,current,power,energy_Wh,label,anomaly_type
2025-11-18 18:51:06,229.98904161413054,0.9410312513201012,216.4268756200561,0.060118576561126694,0,normal
2025-11-18 18:51:07,229.9043298867229,1.111064855902584,255.43862115697192,0.13107374910473002,0,normal
2025-11-18 18:51:08,230.49838659973008,0.9860683055760296,227.28715351240447,0.19420906952484238,0,normal
2025-11-18 18:51:09,229.61220884595954,1.0097304324364718,231.8464349307242,0.2586108570055991,0,normal
2025-11-18 18:51:10,230.1605877155007,0.9012019829826496,207.4211780536613,0.3162278509093939,0,normal
2025-11-18 18:51:11,230.11406270879743,2.506933927342651,576.8807509633386,0.47647250395476576,1,power_
2025-11-18 18:51:12,230.28168216060845,0.9481824492839739,218.3490494162793,0.53712501768151,0,normal
2025-11-18 18:51:13,229.75016611799214,1.0630225122671144,244.22959878053487,0.6049665728983253,0,normal
2025-11-18 18:51:14,229.6847924258966,0.9230585854047669,212.01251958563563,0.6638589394498908,0,normal
2025-11-18 18:51:15,230.50473917146695,1.0475803011468068,241.4722240770115,0.7309345572490606,0,normal
2025-11-18 18:51:16,229.83934305208774,1.0323648674392927,237.27806292230267,0.7968451302830336,0,normal
2025-11-18 18:51:17,229.93212375587123,0.9437329011412284,216.99451021769232,0.8571213831212814,0,normal
2025-11-18 18:51:18,230.14035489579715,0.9791371848269406,225.33897920774382,0.9197155440123214,0,normal
2025-11-18 18:51:19,229.7232260564203,1.053670366307198,242.0525557481396,0.9869523650534713,0,normal
2025-11-18 18:51:20,229.55596805653872,0.9667230976327463,221.91705651970088,1.0485959918644994,0,normal
2025-11-18 18:51:21,230.08468175021102,0.9946333976657954,228.8499087600656,1.1121654109645176,0,normal
2025-11-18 18:51:22,230.07213302606073,0.9837978548285979,226.34447092687836,1.1750388751108727,0,normal
2025-11-18 18:51:23,229.8478144910381,0.9698409136347516,222.91581440293928,1.2369599346672446,0,normal
2025-11-18 18:51:24,229.71611101988282,0.9998022435188694,229.6706831701085,1.3007573466589413,0,normal
2025-11-18 18:51:25,230.02889337932714,1.0350040688119384,238.08084059191114,1.366890913490028,0,normal
2025-11-18 18:51:26,229.94656634988752,1.0664523985327743,245.22706721821328,1.435009543272865,0,normal
